COMP_K,COMP_R,COMP_RHKMFWY,COMP_RHKM,MAXSW20_COMP_RHKMFWY,MAXSW20_COMP_RHKM,AVG_DNA_IDX,AVG_RNA_IDX,AVG_DRNA_IDX,MAXSW15_AVG_RNA_IDX,Class
0.23696,0.45261,0.5674600000000001,?,0.9285700000000001,0.8,0.55086,?,0.5170600000000001,0.57115,Yes
0.12841,0.32618,0.55099,0.37754,?,0.46667,0.48962,0.42136,0.45978,0.41218,No
0.4236,0.29449000000000003,0.53333,0.50436,0.78571,0.8,?,0.3617,?,?,No
0.0,?,0.42095,0.27087,?,0.33333,0.45242,?,0.42523,?,No
?,0.07852999999999999,?,?,0.71429,0.4,?,0.40079000000000004,0.47361000000000003,?,Yes
0.19353,0.22107,?,0.29507,0.5,0.46667,0.43404,0.38164000000000003,0.41129,0.45962,No
0.1481,0.19993,?,0.31029,0.71429,0.53333,0.39759,0.33449,0.36985999999999997,?,No
0.08269,0.10915,?,0.23686999999999997,0.71429,?,0.44358000000000003,0.40312,?,0.35896999999999996,No
0.23306,?,0.41202,0.33437,0.42857,0.4,?,?,0.36336,0.40449,No
0.33084,0.11697,0.5224,0.36951999999999996,?,?,0.44088,0.36080999999999996,?,?,No
0.30038000000000004,?,0.49003,0.3957,0.5,0.33333,0.45975,?,0.42621000000000003,0.32436,No
0.11492000000000001,?,0.49428999999999995,0.25518,0.71429,?,?,0.38589,0.4639,0.44551,No
0.29885,0.14224,0.48968,0.42628,0.42857,0.33333,0.43933999999999995,0.36168,0.40508,0.35641,No
0.15099,0.23133,0.48818999999999996,0.26105,?,0.46667,0.52968,0.43736,0.48896999999999996,0.45577,No
0.27712,0.18099,0.65168,0.37672,0.64286,0.33333,?,?,0.46615,0.3141,No
0.27233,0.10722999999999999,0.49212,0.335,0.57143,0.4,0.4666,0.37695,0.42694,?,No
0.17949,0.15317999999999998,0.47076999999999997,?,0.5,0.33333,0.52449,?,0.44866999999999996,?,No
0.37394,?,?,0.36271,?,0.53333,0.51169,?,0.46431000000000006,0.5057699999999999,No
?,?,0.60141,0.41043,0.57143,0.46667,0.54422,?,?,0.35320999999999997,No
?,0.19705,0.48877,0.32463000000000003,0.57143,?,0.4812,0.39605,0.44363,0.35513,No
0.23008,?,0.60725,0.4224,?,0.4,0.55165,0.44676000000000005,0.50526,0.44487,No
0.12309,0.26309,?,?,0.5,0.33333,0.49116000000000004,0.38584,0.44441,0.33141,No
?,0.37398000000000003,0.4715,?,0.5,0.46667,0.49323999999999996,0.41276999999999997,0.45783999999999997,0.43846,Yes
0.12547,?,0.28373000000000004,?,?,0.4,0.36509,0.31545,?,0.45385,Yes
0.29073000000000004,0.12379000000000001,0.43773,0.37423,0.57143,?,?,?,?,0.38845999999999997,No
?,0.20328,0.54238,0.32256,0.57143,?,0.48678999999999994,0.39416999999999996,0.44582,0.41923,No
?,0.2723,0.5101100000000001,0.31558,0.5,0.4,0.4984,0.39655999999999997,0.45327,0.39808000000000004,No
0.02099,0.44156000000000006,0.48208999999999996,0.33581,0.64286,0.4,0.54287,0.46836000000000005,0.51032,0.49551000000000006,No
0.07807,0.40024,?,0.30301,0.57143,?,0.43101000000000006,?,?,?,No
0.33793,0.07603,0.41153,0.31825,0.5,0.4,?,?,0.28069,0.34551,No
?,0.25915,0.45452,0.30141999999999997,0.5,0.4,?,0.39757,0.44477,0.46218000000000004,No
?,0.13862,0.46961,0.30467,0.5,?,0.45061,0.37985,0.41952,0.34038,No
?,0.25499,0.46438999999999997,0.29751,0.57143,0.4,0.51344,0.40557,0.46558999999999995,0.48268999999999995,No
0.18366,0.5,0.56174,?,?,0.4,0.64222,0.52689,?,0.62692,Yes
0.05451,0.06745,0.3541,0.09067,0.21429,0.13333,0.36869,?,?,0.18077000000000001,No
?,?,0.52356,0.35436,?,?,0.4557,0.34359,0.40576,0.37435999999999997,No
0.01609,0.49783999999999995,0.38024,0.28870999999999997,0.5,0.33333,?,0.377,?,0.40128,No
0.32854,0.0968,0.47492,0.29038,0.57143,0.33333,0.43583,0.32178,0.38495999999999997,0.26282,No
0.1174,0.22829000000000002,?,0.32276,?,0.4,0.45702,?,0.42838999999999994,0.36603,No
0.24506,0.23942,0.48126,0.40035,0.42857,?,?,0.45958999999999994,0.48995,0.30769,No
0.0,0.0,0.03482,0.02298,?,0.06667000000000001,0.0,0.0,?,0.0,No
?,0.24669000000000002,0.48333999999999994,?,?,0.6,0.47338,0.39908000000000005,0.44073999999999997,0.55769,No
0.33299999999999996,0.14499,0.39211999999999997,0.3981,0.57143,?,0.29641,0.30429,0.30079,0.39936,No
0.11373,0.08042,0.4689,0.17065,0.5,0.33333,0.53961,0.37204,0.46458999999999995,0.32885,No
0.23734,0.23776,0.50326,0.37566,0.5,0.46667,0.43783,0.39011999999999997,?,?,No
?,0.21206,0.46088999999999997,?,0.5,0.4,0.47363,0.37842,0.43145,?,No
0.03203,0.25765,0.43323,0.23906999999999998,0.5,0.33333,0.45466000000000006,0.39737,0.42973,?,No
?,0.24474,0.58508,?,0.64286,0.4,0.5280699999999999,0.43656999999999996,0.48773,0.34103,No
0.28914,0.24599000000000001,0.5761,?,0.5,0.4,?,?,?,0.33141,No
0.21370999999999998,0.18182,0.45577,?,?,0.53333,0.40195,0.38598000000000005,0.39573,0.38974000000000003,No
0.06416000000000001,0.1588,0.61114,0.23156999999999997,0.57143,?,0.53147,?,0.47508,0.32308000000000003,No
?,?,0.36793000000000003,?,0.42857,0.33333,?,0.35099,0.37674,0.3641,No
0.11685,?,0.40268000000000004,0.33316,0.5,?,0.43228999999999995,0.35531999999999997,?,0.69808,No
?,0.08804,0.36914,0.20698000000000003,0.35714,?,0.42683999999999994,0.29646,0.36849,?,No
0.11573,0.21005,0.3553,0.27387,0.57143,?,0.36557,?,0.34735,0.34615,No
?,0.15536,?,0.38933,0.57143,0.46667,0.44241,0.39116,0.4202,?,No
0.14035,0.21377,0.40936999999999996,0.30717,0.64286,0.53333,?,0.35009,0.40109,0.45513000000000003,Yes
0.09003,?,0.3708,?,0.42857,0.33333,0.5048,0.37979,0.44911,0.34167,No
0.36917,0.17570999999999998,0.41223999999999994,0.37368,0.28570999999999996,0.33333,0.33189,0.31701,0.32599,0.20769,Yes
0.11170999999999999,0.20736,0.4809,0.3663,0.57143,0.4,?,?,?,0.37564000000000003,Yes
?,0.20033,0.56599,?,0.57143,0.4,?,0.40765,?,0.36667,No
?,?,?,0.28745,0.57143,0.33333,0.37295,?,?,0.44038,No
0.09564,?,0.30976,?,?,?,0.26050999999999996,?,0.24588000000000002,0.40449,Yes
0.25995,?,0.67402,0.5887100000000001,?,0.6,?,0.6542100000000001,0.6698,?,Yes
0.20202,0.29545,0.47303999999999996,0.39469,0.64286,?,?,0.37638,?,0.50064,No
0.25461,0.11457,0.50967,0.36044,?,0.46667,0.38825,0.36428,?,0.28269,No
0.46192,0.12034,0.6240899999999999,0.49135,0.5,0.53333,?,0.39873000000000003,0.42401000000000005,0.23781999999999998,No
0.28488,?,0.5806,0.44932,0.64286,0.6,0.63235,0.47253999999999996,0.56112,?,No
0.23819,?,0.40612,0.35075,0.57143,?,0.43843999999999994,0.38587,?,?,Yes
0.34173000000000003,0.11747,0.46868999999999994,?,0.64286,0.4,0.47898999999999997,0.35618,0.42423999999999995,0.36474,No
?,0.18231,0.39837,0.34774,0.57143,0.46667,?,0.31897,?,0.31282,No
0.16335,?,0.5262100000000001,0.36671,0.64286,?,0.56185,0.44998999999999995,0.51231,0.50769,No
0.29344000000000003,0.07028,0.4449,0.30995,?,0.4,0.41491999999999996,0.33142,?,0.33526,No
0.33885,?,?,?,0.57143,?,0.43476000000000004,0.37983,0.41086000000000006,0.40064,No
0.17067000000000002,0.16896,?,?,0.42857,0.26666999999999996,0.39014,0.38761999999999996,0.39002,0.325,No
0.3009,0.22914,?,0.41238,0.71429,0.53333,0.59707,0.4693,0.5403600000000001,?,No
0.22910999999999998,0.28351,0.42973,0.3846,0.5,0.4,0.44437,0.38283,0.41748,0.41858999999999996,No
0.20878000000000002,?,0.5192100000000001,0.34163000000000004,0.78571,?,0.5190100000000001,0.40297,0.46745,0.43973999999999996,No
0.30221,0.54398,0.58523,0.5646800000000001,0.42857,0.4,0.67398,0.66885,0.67343,?,Yes
0.20017000000000001,0.102,0.34965,0.23586,0.35714,0.26666999999999996,?,0.29879,0.34115,0.25449,No
?,0.2904,0.48571000000000003,0.384,0.57143,0.46667,0.48308999999999996,?,0.45669,0.47308,No
?,0.21595999999999999,?,0.4379,?,0.46667,0.39789,?,?,0.33333,No
0.18023,0.15798,?,?,0.5,?,0.43856999999999996,0.37794,0.41207,0.45577,No
0.09573,?,0.30574,0.24266999999999997,?,0.4,0.37999,?,0.36324,?,No
0.33576,0.08042,0.60527,?,?,?,0.56609,0.38494,0.48495,0.40385,No
0.13080999999999998,0.27879,?,?,0.5,0.46667,?,?,?,?,No
?,?,0.41747,?,0.5,0.26666999999999996,0.48382,?,0.42793000000000003,0.32949,No
0.42746999999999996,?,0.5684100000000001,0.4418,?,0.6,?,0.33355999999999997,0.39011,0.50192,No
?,?,0.65981,0.56775,0.71429,0.53333,0.43704,0.40798,0.42494,?,No
0.13232,0.21413000000000001,0.35229,0.27783,?,0.4,0.39943,0.35636,0.38084,?,No
0.21172,0.1713,0.4815,0.30524,0.5,?,0.46036000000000005,?,0.42455,?,No
?,0.22165,0.28181999999999996,0.16876,?,?,0.36354000000000003,0.28065999999999997,?,?,No
0.35572,0.55024,0.70045,0.6427,0.71429,0.6,0.66997,0.65381,0.66438,0.58846,Yes
0.17287,0.25533,0.5068699999999999,0.31969000000000003,0.57143,0.46667,?,0.41803999999999997,0.47844,0.39038,No
?,0.22061999999999998,0.52345,0.2913,0.64286,0.33333,?,?,0.47478000000000004,?,No
?,0.24427,?,0.47095,0.78571,?,0.56703,0.45338999999999996,0.51669,?,Yes
0.08926,0.25249,0.33395,?,0.5,0.4,0.39929000000000003,0.36075999999999997,0.38277,0.31154,No
0.11116,?,0.4397,?,0.5,0.46667,0.42443000000000003,0.37473,0.40288,0.29486999999999997,No
0.2086,?,0.64402,0.3645,0.85714,?,0.53586,?,?,0.39487,No
?,0.2436,0.49703,0.30799,0.57143,0.4,?,0.38835,0.44466999999999995,?,No
?,0.32635,0.47408,?,0.57143,0.53333,0.46312,0.40684000000000003,0.43867,0.42244,No
0.22466,0.22589,0.45826999999999996,0.33021999999999996,0.57143,?,?,0.40295,?,?,No
0.02194,?,0.56898,0.19843,0.57143,?,0.55866,0.43996999999999997,?,0.35577,No
?,0.16507,?,0.27683,0.57143,0.33333,0.5403399999999999,0.39475,0.47535,0.33397,No
?,0.055020000000000006,0.51639,?,?,0.4,?,0.36877,0.4567,0.29486999999999997,No
0.35572,0.2201,?,0.45976000000000006,0.71429,0.46667,0.57985,?,0.5331,0.425,No
0.20202,0.125,0.49838999999999994,0.33973000000000003,0.5,0.53333,0.42981,?,0.39342,0.37821,No
?,0.27047,0.27983,0.20427,0.35714,0.26666999999999996,0.32968000000000003,?,?,0.29231,No
0.27541,0.27633,0.50369,?,0.71429,0.66667,?,0.42177,?,0.61731,Yes
0.14407999999999999,0.12967,0.35468,0.21172,?,0.26666999999999996,?,0.32853000000000004,0.36269,0.30256,No
0.17855,0.17185999999999998,0.39104,0.26397,?,0.46667,?,0.36577,?,0.39038,No
0.2143,0.16319,0.46013000000000004,0.27285,?,0.4,?,0.36505,0.40853,0.36474,No
0.06863999999999999,0.13068,0.29629,?,0.35714,0.2,?,0.25961999999999996,0.37354,0.23333,No
?,0.15253,0.53355,0.35786,0.57143,0.46667,0.5332,?,0.47836999999999996,0.35191999999999996,No
0.34883000000000003,0.37771,0.63989,0.56362,0.71429,0.66667,0.6205,?,0.60445,?,Yes
0.23488,0.23440999999999998,?,0.34134000000000003,0.71429,0.53333,?,0.35695,0.39655,0.42821000000000004,Yes
?,0.23626,0.42973,?,0.5,0.46667,0.42831,?,0.42373,0.44487,Yes
0.38419000000000003,?,0.52493,0.44958000000000004,?,0.6,?,?,?,0.5609,No
0.17954,0.18268,0.44236000000000003,0.28572,0.5,0.46667,0.50036,?,0.43937,?,No
0.32286,0.21309,0.73445,0.47502,?,0.53333,0.5907899999999999,?,0.53778,?,No
0.3214,0.10227,0.54273,0.27791,0.57143,0.33333,0.5310600000000001,0.37603000000000003,?,0.32308000000000003,No
0.23876,0.31818,0.54907,0.38095,0.57143,0.46667,0.51627,0.4253,0.47613999999999995,0.41538,No
?,0.24711,0.61288,0.45613000000000004,0.57143,?,?,0.45385,?,?,No
0.06615,?,0.39729000000000003,?,0.57143,0.6,0.5031,?,?,0.5391,Yes
0.20175,0.62415,0.49441,0.53125,0.28570999999999996,0.33333,?,0.58497,0.57299,0.31538,Yes
0.1408,0.19913,0.44408000000000003,0.30375,?,0.33333,0.54455,0.42118,0.48972,?,No
0.28074,?,0.58178,?,0.78571,0.46667,0.5412,0.42645,0.49028999999999995,0.48718,No
0.15431,0.21005,0.32869,0.29118,0.57143,0.46667,?,0.35493,0.36625,0.35064,No
0.1024,0.2201,0.46433,?,0.64286,0.4,0.48131,0.37811,0.4355,0.32308000000000003,No
?,0.22469,0.45645,0.38033,0.78571,0.6,0.43866000000000005,0.32619000000000004,0.38850999999999997,0.53846,No
0.11887,0.21014000000000002,?,0.33407,?,0.4,0.45537,?,?,0.33141,No
0.20722,0.21698,0.50771,?,0.64286,0.46667,?,0.41703,?,?,Yes
0.3723,0.21263,0.50877,0.40602,0.5,?,0.45792,?,0.44243000000000005,0.53269,Yes
?,0.24509,0.5604399999999999,0.46463999999999994,0.57143,0.53333,0.45425,0.40973000000000004,?,0.37244,No
0.11982999999999999,0.3559,0.54772,0.41163999999999995,?,0.33333,?,0.42777,0.44628,0.30064,No
0.12089000000000001,0.29239,0.35777,?,0.57143,0.46667,0.38628,0.33671999999999996,0.3647,0.46026000000000006,No
0.24203000000000002,0.20909,0.53927,?,0.64286,?,?,0.39719,?,0.42691999999999997,No
0.30154000000000003,0.21874000000000002,0.63457,?,0.64286,0.46667,0.53627,0.50451,0.5232100000000001,0.45321000000000006,No
0.23306,0.21381,0.50165,0.32435,?,0.6,0.474,?,?,?,No
0.26363000000000003,0.07415,0.53945,0.30407,0.64286,0.33333,0.49217,0.37401,0.43956999999999996,0.3141,No
0.18053,0.25831,0.5606399999999999,?,0.64286,?,?,?,0.46962,0.37244,No
0.17735,?,0.5378,0.35427,?,0.46667,?,0.41048,0.45608999999999994,0.56538,No
0.13476,0.35917,0.5322,0.47813,0.64286,?,?,0.45024,?,0.575,No
0.11713,0.23192,?,?,0.57143,0.4,0.5178699999999999,0.39173,0.4617,0.3859,No
0.42472,0.22851,0.5143800000000001,0.48012,?,0.6,0.43193000000000004,?,?,0.37885,No
?,0.23231999999999997,?,0.36368,0.57143,0.4,0.5002300000000001,0.42552,0.46747,?,No
0.22005,0.09725,0.42336,0.3391,0.57143,0.4,0.51444,0.41956000000000004,0.47252,?,No
0.11477000000000001,0.29983000000000004,?,0.33299,0.64286,?,0.5223,0.42313,0.47844,0.63205,No
?,0.21445,0.30139,?,?,0.33333,0.29019,0.25515,0.27497,?,No
0.61954,0.38333,0.68,?,?,0.6,?,?,0.5754,0.45897,Yes
0.22906999999999997,0.11872,?,0.28348,?,0.53333,0.47588,0.34264,0.41636000000000006,?,No
0.08665,0.4289,0.32132,0.34889000000000003,0.35714,?,0.44458000000000003,0.40857,0.42933000000000004,0.35064,Yes
0.16505999999999998,0.29025,0.5381600000000001,0.36946999999999997,0.57143,0.46667,0.48226,0.43467,0.46183,0.39231,No
0.18825999999999998,0.26792,0.5068199999999999,0.34303,0.64286,0.53333,0.56167,0.4423,0.5087,0.43268999999999996,No
0.16582,0.36794,0.44725,?,?,?,?,0.42546999999999996,?,0.42372,No
0.10862000000000001,?,0.48571000000000003,0.37899,0.5,?,?,0.40449,0.41834,0.37372,No
?,0.15488,0.58406,?,0.5,?,?,0.38371,0.4268,0.33269,No
0.04983,0.22423,0.38101999999999997,0.21222,0.42857,0.33333,0.47955,0.36632,0.42917,?,No
?,0.21136,?,?,0.35714,?,0.32933,0.306,0.31956999999999997,0.31667,No
0.24138,0.25797,0.46301000000000003,0.36257,0.57143,0.53333,0.45506,?,0.42878,0.53782,Yes
0.23940999999999998,0.25068,0.54448,?,0.64286,?,0.47646000000000005,0.40183,0.44368,0.47628000000000004,No
?,?,0.44383999999999996,0.33549,0.71429,0.66667,?,0.3859,?,?,No
0.1024,0.24191999999999997,?,0.27576999999999996,0.35714,0.33333,0.45328999999999997,0.38205,0.42199,0.32821,No
0.15270999999999998,0.17069,?,0.25186,?,0.4,0.48199,?,0.43028999999999995,0.42821000000000004,No
0.48100000000000004,0.03052,0.5069899999999999,?,0.57143,0.46667,0.36617,0.30604000000000003,0.33971,0.23974,No
0.25536,?,0.57094,?,0.57143,?,?,0.3873,0.43726000000000004,0.39487,No
0.29553,0.1272,0.54998,0.36972,0.5,0.4,0.50563,0.38326,0.45114,0.33333,No
0.21120999999999998,0.28512,?,?,0.42857,0.33333,?,0.39601,0.40725,0.36603,No
0.1024,?,0.37171,0.16435,0.5,0.33333,?,0.33709,0.45011,0.34231,No
?,0.11567000000000001,0.50308,0.38475,0.57143,0.46667,0.48804,0.3525,0.4275,0.34486999999999995,No
0.21195999999999998,0.20235,0.53794,?,?,?,0.5119199999999999,0.41931,0.47103,?,No
0.22529000000000002,?,?,?,?,0.26666999999999996,?,0.35675,0.40129000000000004,0.24423000000000003,No
0.20651,0.20909,0.48571000000000003,0.36294,0.35714,?,0.43863,0.35534,0.4018,0.26282,No
0.1259,0.0738,0.31886,?,0.42857,0.33333,?,?,?,0.29872,No
0.28907,0.1022,0.39668000000000003,0.31371,0.5,0.4,0.39285,0.29644000000000004,0.34991,?,No
0.14479,0.16702999999999998,?,0.21764,0.5,0.4,0.47844,?,0.41985,0.47885,No
?,0.22785999999999998,?,?,?,?,0.48001000000000005,?,0.44777,0.39231,No
?,?,0.52587,0.31283,0.71429,0.6,0.51845,?,0.46762,0.43462,No
0.23353000000000002,0.15299000000000001,0.49993000000000004,?,?,0.33333,0.46011,0.42631,0.44591000000000003,?,No
0.12483,?,0.56722,0.27108000000000004,0.64286,0.4,0.5404100000000001,0.38635,0.47156000000000003,?,No
0.18247,0.15354,0.53733,0.29339,0.64286,?,0.54089,0.41648999999999997,0.48557,0.4891,No
0.26558000000000004,0.15866,0.39568000000000003,?,0.57143,0.33333,0.40517,0.3357,0.37455,0.35833000000000004,No
0.030719999999999997,0.47521,?,0.36421,?,?,0.48607,0.42601999999999995,?,?,No
0.10467,0.25905,0.34645,0.26314,0.5,0.33333,0.37084,0.35295,?,0.41923,No
0.24365,0.18353,0.37790999999999997,?,0.42857,0.4,0.38911999999999997,?,0.36239,0.39487,No
0.25731,0.22289,0.57152,0.34462,0.64286,0.4,0.50513,0.39469,0.45608000000000004,0.40705,No
0.28308,?,0.5253899999999999,0.31801,0.64286,0.33333,?,0.40425,0.44633,0.36538000000000004,No
0.27457,0.15682000000000001,?,0.32256,0.5,0.4,0.60124,?,0.54138,0.44872,No
0.15131,?,0.35522,0.28601,0.35714,0.33333,?,?,?,0.30449,No
0.24509,0.11029000000000001,0.45113000000000003,?,0.57143,?,0.42848,0.3443,0.39121,0.29423,No
0.32355,0.26692,?,?,0.5,0.33333,?,0.42495,?,0.30191999999999997,No
?,0.38556,?,0.42957,0.57143,0.4,0.52445,0.44576000000000005,?,0.39295,No
?,0.1945,0.40439,0.3391,0.5,0.4,?,0.35065,?,0.30577,No
?,0.16346,0.38509,0.21989,0.57143,0.4,0.4052,0.37081,0.39059,0.40576999999999996,No
0.14015999999999998,0.28907,?,0.28870999999999997,0.42857,?,0.43935,0.42556000000000005,0.43422,0.42372,No
0.21418,0.2356,0.64169,?,0.64286,0.4,?,0.46406000000000003,0.50473,0.46474,No
0.27221999999999996,0.13939000000000001,?,?,0.71429,0.6,0.50316,?,0.4503,0.51795,No
0.1697,0.19174000000000002,0.44245,0.32774000000000003,0.71429,?,0.41541000000000006,0.34187,0.38297,0.39615,No
0.24063,0.23304,0.53083,0.3502,0.64286,?,?,0.41039,?,0.39615,No
0.18879,0.16353,0.502,0.35125,0.42857,0.4,0.51558,?,0.47097,0.24936,No
0.34226999999999996,0.20282999999999998,0.5514,0.43243000000000004,0.57143,0.53333,0.44913000000000003,?,0.40813,?,No
0.30384,0.16507,?,0.38215,0.42857,0.46667,0.39329000000000003,0.35046,?,0.36154000000000003,No
?,0.46939,0.61656,?,0.42857,0.46667,0.60116,0.6126199999999999,0.60798,0.46026000000000006,Yes
0.222,0.45786000000000004,0.48146000000000005,?,?,?,?,0.5294800000000001,0.54205,0.5012800000000001,Yes
0.33096,0.12933,0.46768999999999994,0.38364000000000004,?,0.4,0.41688000000000003,0.35441999999999996,0.38949,0.25640999999999997,No
0.20670999999999998,0.23356,0.47951000000000005,0.40492,0.64286,0.53333,?,0.37716,0.43359,0.60256,Yes
0.27286,0.15584,0.52554,0.28870999999999997,?,0.33333,0.48191000000000006,?,0.43477,0.29359,No
?,0.35257,0.50346,0.35975,0.64286,0.53333,0.48700000000000004,0.43107,0.46278,0.41026,No
0.17662,?,0.5771,0.33275,?,0.4,0.52367,0.39465,0.4662,0.29615,No
?,0.24298000000000003,0.45185,0.29865,?,0.46667,?,0.39652,0.46663000000000004,0.44615,No
?,0.1574,0.39855,0.25675,0.5,0.4,0.40381999999999996,?,0.36971,?,No
0.31847,0.16055999999999998,0.44808000000000003,0.38639,0.5,0.46667,0.34626999999999997,0.31701,0.33384,0.30321,No
?,0.1051,?,0.22455,0.71429,?,0.5341100000000001,0.3448,0.44916000000000006,0.36282,No
0.06944,0.43918999999999997,0.44578999999999996,0.37198000000000003,?,0.46667,0.41397,0.40634000000000003,?,?,No
0.13669,0.32891,0.5525100000000001,?,0.57143,0.53333,0.5441699999999999,0.44563,0.50066,?,No
0.24138,0.25603000000000004,?,0.41768,0.57143,?,?,0.41966000000000003,0.46573000000000003,?,Yes
0.15645,0.32266999999999996,0.40656,0.26306999999999997,0.57143,?,0.43218999999999996,0.35591,0.39854,0.6673100000000001,Yes
0.07065,0.33513000000000004,?,?,0.57143,0.46667,0.40606,0.37869,0.39465,0.42436,No
0.35781,0.22139,0.52,0.37368,?,0.33333,?,0.39759,0.44898999999999994,0.36667,Yes
0.03621,0.37338000000000005,0.41078000000000003,0.28870999999999997,0.42857,0.4,?,?,0.41566000000000003,?,No
0.3129,?,?,0.34109,0.57143,0.4,0.39289,0.31968,?,?,No
0.18334,?,0.48643000000000003,0.2985,0.64286,0.4,0.49901999999999996,0.37231,0.44254,0.38718,No
?,0.22758,0.50554,0.3231,0.57143,0.4,?,0.40506,0.46866,0.4391,Yes
0.19434,0.25385,?,?,?,0.53333,0.47003999999999996,0.39655999999999997,?,0.37564000000000003,No
0.11141,0.31511,0.49943999999999994,0.35617,0.64286,0.53333,?,0.41398999999999997,?,0.5564100000000001,No
0.40676999999999996,0.38721,0.7015899999999999,0.53614,0.57143,0.4,?,?,0.6211899999999999,0.5153800000000001,Yes
?,0.12420999999999999,0.57228,0.40312,?,0.4,0.48147,0.40848,?,0.31154,No
?,0.18894,0.46465,0.24736999999999998,0.5,0.33333,?,0.33241,0.38233,0.31026,No
0.03229,0.3729,0.48200000000000004,0.28986,?,0.33333,0.54133,0.43182,?,0.42563999999999996,No
0.23854,0.14759,?,0.37368,0.42857,0.4,?,0.26654,0.31264000000000003,?,Yes
0.32026,0.24599000000000001,?,0.3902,0.57143,0.4,0.42208,?,0.37396,0.44231000000000004,Yes
0.26809,?,0.43826000000000004,?,?,?,?,?,?,0.53269,Yes
0.21120999999999998,?,?,0.33338,0.71429,0.6,0.46307,0.38124,0.42696999999999996,0.49615,No
0.19543,?,0.44778999999999997,0.3357,?,0.4,0.40726999999999997,0.36412,0.38866,?,No
0.09335,0.33886,0.49537,?,0.71429,0.53333,0.50756,0.44585,?,?,No
?,0.15980999999999998,0.5042800000000001,0.33011,0.57143,?,0.42232,0.36091999999999996,0.39543,0.41858999999999996,No
?,0.11379,?,0.35176,0.57143,?,0.43591,0.36036999999999997,0.4026,0.36667,No
?,0.21315,0.42913,0.3264,?,0.46667,0.42312,0.36408,?,0.40128,No
0.061070000000000006,0.25192,0.42251000000000005,0.29306,0.5,0.33333,0.46889,?,0.43783999999999995,?,No
?,0.2401,0.44946,0.38719000000000003,?,0.4,?,?,0.44742,0.40064,Yes
0.30469,0.34276999999999996,?,0.42486999999999997,0.5,0.4,0.44432,?,0.45615,0.36987,Yes
0.29943000000000003,0.1588,?,0.37556,?,?,0.38005,?,0.34998,0.2109,No
?,?,?,0.1655,0.42857,0.2,?,0.261,?,0.24550999999999998,No
0.36609,0.29621,0.62171,0.52795,0.64286,0.6,0.52532,0.43921000000000004,0.48743000000000003,0.60385,No
0.17479,0.14975,0.36667,0.25949,0.42857,0.33333,0.39618000000000003,0.3396,0.37142,0.39166999999999996,No
0.31262,0.25791,0.52936,0.38416,0.5,0.33333,?,0.42281,0.44511000000000006,0.37308,Yes
?,?,?,0.55479,?,0.46667,0.67661,0.5775100000000001,0.6332,0.44103000000000003,No
?,0.2884,0.54601,0.43315,?,0.33333,?,0.46071999999999996,0.51463,?,No
0.14822000000000002,0.27512,?,0.34889000000000003,0.5,0.4,?,?,0.49843999999999994,0.39103000000000004,No
0.14822000000000002,?,0.58797,0.34889000000000003,0.5,0.4,?,0.44273,0.49818,0.39103000000000004,No
0.10156,0.33135,0.4889,0.34889000000000003,0.57143,?,?,?,?,?,No
?,0.18818,0.59063,0.40788,?,0.53333,0.51603,?,0.45238,?,No
?,?,0.40387,0.23953000000000002,0.5,0.33333,0.55407,0.39766,0.48418,0.37372,No
0.30977,?,?,?,0.5,0.53333,0.52551,0.47846000000000005,0.50544,?,Yes
0.1044,?,0.4298,0.30162,0.71429,0.46667,0.48583999999999994,0.40184000000000003,0.44881000000000004,0.43333,No
0.43356999999999996,?,0.43073,?,0.57143,0.4,0.35604,0.29459,0.32895,0.29103,No
?,0.09171,0.41413999999999995,0.27128,0.5,0.4,0.32816,0.27391,0.30428,?,No
0.24916999999999997,0.38542,0.50452,0.45178999999999997,0.57143,0.53333,0.48549,?,0.46933,0.59872,No
0.27165,0.14790999999999999,0.4651,0.32586,0.57143,0.4,?,0.36445,0.39526,0.375,No
0.23819,0.23949,?,0.35075,0.35714,0.4,0.47908,?,?,?,No
0.31619,0.19564,?,0.44498000000000004,0.57143,?,0.45875,0.3957,0.43121000000000004,0.34038,No
0.13833,0.21031,?,0.30307,0.64286,0.46667,0.49411000000000005,0.38822,?,0.475,No
0.22021,0.12577,0.39953,0.25703000000000004,0.5,?,0.39751,0.32001999999999997,?,0.34551,No
0.26363000000000003,0.11863,0.48158,0.37578,0.5,0.33333,0.42299,?,0.39752,0.3,No
